/item/10.1017/9781108864121.xml,https://www.oecd-ilibrary.org/social-issues-migration-health/challenges-to-tackling-antimicrobial-resistance_9781108864121,http://notfound.doi.org
/item/10.1596/978-1-4648-0945-3.xml,https://www.oecd-ilibrary.org/finance-and-investment/a-step-ahead-competition-policy-for-shared-prosperity-and-inclusive-growth_978-1-4648-0945-3,http://mr.crossref.org/iPage?doi=10.1596/978-1-4648-0945-3
/item/10.1787/000007223551.xml,https://www.oecd-ilibrary.org/development/chinese-outward-investment-in-hong-kong_000007223551,
/item/10.1787/000706200171.xml,https://www.oecd-ilibrary.org/economics/standard-shocks-in-the-oecd-interlink-model_000706200171,
/item/10.1787/002055551334.xml,https://www.oecd-ilibrary.org/development/culture-genre-et-croissance_002055551334,
/item/10.1787/002243151077.xml,https://www.oecd-ilibrary.org/economics/labour-market-institutions-product-market-regulation-and-innovation_002243151077,
/item/10.1787/003231472558.xml,https://www.oecd-ilibrary.org/development/privatisation_003231472558,
/item/10.1787/003668471407.xml,https://www.oecd-ilibrary.org/development/les-omd-le-contribuable-et-l-efficacite-de-l-aide_003668471407,
/item/10.1787/004352173554.xml,https://www.oecd-ilibrary.org/development/emerging-market-risk-and-sovereign-credit-ratings_004352173554,
/item/10.1787/004581482564.xml,https://www.oecd-ilibrary.org/economics/productivity-and-convergence-in-a-panel-of-oecd-industries_004581482564,
/item/10.1787/006726677165.xml,https://www.oecd-ilibrary.org/development/the-human-dynamics-of-aid_006726677165,
/item/10.1787/006580410672.xml,https://www.oecd-ilibrary.org/development/health-insurance-for-the-poor_006580410672,
/item/10.1787/006737401012.xml,https://www.oecd-ilibrary.org/economics/saving-trends-and-behaviour-in-oecd-countries_006737401012,
/item/10.1787/007703146627.xml,https://www.oecd-ilibrary.org/development/la-dynamique-humaine-de-l-aide_007703146627,
/item/10.1787/007750682315.xml,https://www.oecd-ilibrary.org/economics/mark-up-ratios-in-manufacturing-industries_007750682315,
/item/10.1787/007634044873.xml,https://www.oecd-ilibrary.org/development/l-assurance-maladie-privee-dans-les-pays-en-developpement_007634044873,
/item/10.1787/008072422314.xml,https://www.oecd-ilibrary.org/development/capacites-d-adaptation-et-developpement-a-effet-d-integration_008072422314,
/item/10.1787/010142814842.xml,https://www.oecd-ilibrary.org/social-issues-migration-health/the-enabling-state-from-public-to-private-responsibility-for-social-protection_010142814842,
/item/10.1787/010021066480.xml,https://www.oecd-ilibrary.org/economics/comparative-analysis-of-firm-demographics-and-survival_010021066480,
/item/10.1787/010307254158.xml,https://www.oecd-ilibrary.org/development/energie-et-pauvrete-en-afrique_010307254158,
/item/10.1787/010624746507.xml,https://www.oecd-ilibrary.org/development/le-financement-des-pme-en-afrique_010624746507,
/item/10.1787/011121626005.xml,https://www.oecd-ilibrary.org/development/participatory-development-and-gender_011121626005,
/item/10.1787/011766488208.xml,https://www.oecd-ilibrary.org/environment/ranking-port-cities-with-high-exposure-and-vulnerability-to-climate-extremes_011766488208,
/item/10.1787/011fd8f3-en.xml,https://www.oecd-ilibrary.org/trade/05-products-of-animal-origin-n-e-s-netherlands_011fd8f3-en,http://www.oecd-ilibrary.org/trade/05-products-of-animal-origin-n-e-s-netherlands_011fd8f3-en
/item/10.1787/013876245470.xml,https://www.oecd-ilibrary.org/economics/an-international-sectoral-data-base-for-fourteen-oecd-countries-second-edition_013876245470,
/item/10.1787/012554655282.xml,https://www.oecd-ilibrary.org/economics/private-consumption-inflation-and-the-debt-neutrality-hypothesis_012554655282,
/item/10.1787/013685437628.xml,https://www.oecd-ilibrary.org/development/l-economie-africaine-en-2004_013685437628,
/item/10.1787/013245868670.xml,https://www.oecd-ilibrary.org/science-and-technology/taxation-smes-and-entrepreneurship_013245868670,
/item/10.1787/014683601817.xml,https://www.oecd-ilibrary.org/development/decentralisation-et-reduction-de-la-pauvrete_014683601817,
/item/10.1787/014860854541.xml,https://www.oecd-ilibrary.org/development/coherence-des-politiques-des-pays-ocde_014860854541,
/item/10.1787/015053625152.xml,https://www.oecd-ilibrary.org/development/la-gouvernance-d-entreprise_015053625152,
/item/10.1787/015116868263.xml,https://www.oecd-ilibrary.org/development/mobiliser-l-opinion-publique-contre-la-pauvrete_015116868263,
/item/10.1787/016221755377.xml,https://www.oecd-ilibrary.org/economics/souplesse-de-la-production-et-inflation_016221755377,
/item/10.1787/016668388552.xml,https://www.oecd-ilibrary.org/economics/product-market-regulation-and-wage-premia-in-europe-and-north-america_016668388552,
/item/10.1787/017028157830.xml,https://www.oecd-ilibrary.org/development/economic-growth-and-poverty-reduction_017028157830,
/item/10.1787/017838576565.xml,https://www.oecd-ilibrary.org/development/vers-un-accord-de-libre-echange-en-asie-de-l-est_017838576565,
/item/10.1787/017462764373.xml,https://www.oecd-ilibrary.org/economics/raising-greece-s-potential-output-growth_017462764373,
/item/10.1787/017785106355.xml,https://www.oecd-ilibrary.org/economics/making-federalism-work-in-italy_017785106355,
/item/10.1787/018570574720.xml,https://www.oecd-ilibrary.org/economics/product-market-competition-and-economic-performance-in-australia_018570574720,
/item/10.1787/018813821426.xml,https://www.oecd-ilibrary.org/economics/the-costs-of-reducing-co2-emissions_018813821426,
/item/10.1787/01dc4cba-en.xml,https://www.oecd-ilibrary.org/trade/73-articles-of-iron-or-steel-netherlands_01dc4cba-en,http://www.oecd-ilibrary.org/trade/73-articles-of-iron-or-steel-netherlands_01dc4cba-en
/item/10.1787/020013525616.xml,https://www.oecd-ilibrary.org/development/adaptive-capacity-and-inclusive-development_020013525616,
/item/10.1787/020412410348.xml,https://www.oecd-ilibrary.org/development/energy-and-poverty-in-africa_020412410348,
/item/10.1787/020451668452.xml,https://www.oecd-ilibrary.org/economics/on-aggregation-methods-of-purchasing-power-parities_020451668452,
/item/10.1787/021052635664.xml,https://www.oecd-ilibrary.org/development/financing-smes-in-africa_021052635664,
/item/10.1787/021451754503.xml,https://www.oecd-ilibrary.org/development/optimal-currency-composition-of-foreign-debt_021451754503,
/item/10.1787/022584484556.xml,https://www.oecd-ilibrary.org/development/african-economic-performance-in-2004_022584484556,
/item/10.1787/023062400046.xml,https://www.oecd-ilibrary.org/development/decentralisation-and-poverty-reduction_023062400046,
/item/10.1787/023555084632.xml,https://www.oecd-ilibrary.org/development/corporate-governance_023555084632,
/item/10.1787/021121358375.xml,https://www.oecd-ilibrary.org/economics/indicators-of-fiscal-policy_021121358375,
/item/10.1787/023738715074.xml,https://www.oecd-ilibrary.org/development/mobilising-public-opinion-against-global-poverty_023738715074,
/item/10.1787/023205835334.xml,https://www.oecd-ilibrary.org/development/policy-coherence-of-oecd-countries-matters_023205835334,
/item/10.1787/023783627741.xml,https://www.oecd-ilibrary.org/development/fighting-corruption-in-customs-administration_023783627741,
/item/10.1787/024060486456.xml,https://www.oecd-ilibrary.org/development/towards-an-east-asia-free-trade-area_024060486456,
/item/10.1787/025220500726.xml,https://www.oecd-ilibrary.org/development/fiscal-decentralisation-chinese-style_025220500726,
/item/10.1787/025421300220.xml,https://www.oecd-ilibrary.org/economics/public-expenditure-management-in-france_025421300220,
/item/10.1787/023874261242.xml,https://www.oecd-ilibrary.org/social-issues-migration-health/national-versus-regional-financing-and-management-of-unemployment-and-related-benefits_023874261242,
/item/10.1787/027538012864.xml,https://www.oecd-ilibrary.org/science-and-technology/impact-of-the-adoption-of-advanced-information-and-communication-technologies-on-firm-performance-in-the-canadian-manufacturing-sector_027538012864,
/item/10.1787/025558443125.xml,https://www.oecd-ilibrary.org/economics/the-formulation-of-monetary-policy_025558443125,
/item/10.1787/028561670507.xml,https://www.oecd-ilibrary.org/economics/public-spending-in-italy_028561670507,
/item/10.1787/028487061153.xml,https://www.oecd-ilibrary.org/economics/solow-or-lucas-testing-growth-models-using-panel-data-from-oecd-countries_028487061153,
/item/10.1787/028781758182.xml,https://www.oecd-ilibrary.org/economics/utilisation-des-elasticites-de-la-demande-dans-l-estimation-de-la-demande-de-l-energie_028781758182,
/item/10.1787/02991766-en.xml,https://www.oecd-ilibrary.org/trade/85-electrical-machinery-equipment-parts-sound-and-television-recorders-poland_02991766-en,http://www.oecd-ilibrary.org/trade/85-electrical-machinery-equipment-parts-sound-and-television-recorders-poland_02991766-en
/item/10.1787/02e553af-en.xml,https://www.oecd-ilibrary.org/trade/40-rubber-and-articles-thereof-latvia_02e553af-en,http://www.oecd-ilibrary.org/trade/40-rubber-and-articles-thereof-latvia_02e553af-en
/item/10.1787/02eba0da-en.xml,https://www.oecd-ilibrary.org/trade/31-fertilisers-israel_02eba0da-en,http://www.oecd-ilibrary.org/trade/31-fertilisers-israel_02eba0da-en
/item/10.1787/030370320363.xml,https://www.oecd-ilibrary.org/development/liberalising-foreign-investments-by-pension-funds_030370320363,
/item/10.1787/031348351683.xml,https://www.oecd-ilibrary.org/social-issues-migration-health/making-the-public-employment-service-more-effective-through-the-introduction-of-market-signals_031348351683,
/item/10.1787/031008650733.xml,https://www.oecd-ilibrary.org/economics/the-private-internal-rates-of-return-to-tertiary-education_031008650733,
/item/10.1787/030687754666.xml,https://www.oecd-ilibrary.org/development/financing-global-and-regional-public-goods-through-oda_030687754666,
/item/10.1787/033174516456.xml,https://www.oecd-ilibrary.org/economics/prix-des-ressources-naturelles-et-politique-macroeconomique_033174516456,
/item/10.1787/033568367526.xml,https://www.oecd-ilibrary.org/economics/the-wage-premium-on-tertiary-education_033568367526,
/item/10.1787/031702011337.xml,https://www.oecd-ilibrary.org/development/biotechnology-and-developing-country-agriculture_031702011337,
/item/10.1787/034153337280.xml,https://www.oecd-ilibrary.org/economics/improving-incentives-in-tertiary-education-in-belgium_034153337280,
/item/10.1787/034622700155.xml,https://www.oecd-ilibrary.org/development/namibian-agriculture_034622700155,
/item/10.1787/034626486843.xml,https://www.oecd-ilibrary.org/economics/medium-term-financial-strategy_034626486843,
/item/10.1787/034063184564.xml,https://www.oecd-ilibrary.org/economics/surveillance-of-tax-policies_034063184564,
/item/10.1787/034117657485.xml,https://www.oecd-ilibrary.org/economics/enhancing-the-benefits-of-financial-liberalisation-in-belgium_034117657485,
/item/10.1787/034675306778.xml,https://www.oecd-ilibrary.org/trade/zones-franches-d-exportation_034675306778,
/item/10.1787/035168776831.xml,https://www.oecd-ilibrary.org/trade/export-processing-zones_035168776831,
/item/10.1787/035300332827.xml,https://www.oecd-ilibrary.org/development/economic-regionalisation-and-intra-industry-trade_035300332827,
/item/10.1787/036002611403.xml,https://www.oecd-ilibrary.org/development/fonds-de-matieres-premieres_036002611403,
/item/10.1787/036761302858.xml,https://www.oecd-ilibrary.org/development/commodity-funds_036761302858,
/item/10.1787/037574528284.xml,https://www.oecd-ilibrary.org/science-and-technology/competition-policy-and-innovation_037574528284,
/item/10.1787/037842735074.xml,https://www.oecd-ilibrary.org/economics/house-prices-and-inflation-in-the-euro-area_037842735074,
/item/10.1787/037506286027.xml,https://www.oecd-ilibrary.org/economics/encouraging-environmentally-sustainable-growth-in-the-united-states_037506286027,
